(757327,1) 1
(318372,1) 1
(753171,1) 1
(708630,1) 1
(929166,1) 1
(966026,1) 1
(714585,1) 1
(655750,1) 1
(595973,1) 1
(142480,1) 1
(373484,1) 1
(39747,1) 1
(899226,1) 1
(640084,1) 1
(212560,1) 1
(710086,1) 1
(565098,1) 1
(475666,1) 1
(605557,1) 1
(588775,1) 1
(636710,1) 1
(202276,1) 1
(300989,1) 1
(249870,1) 1
(360425,1) 1
(820180,1) 1
(835385,1) 1
(873658,1) 1
(239403,1) 1
(316676,1) 1
(887731,1) 1
(895494,1) 1
(810672,1) 1
(464414,1) 1
(669945,1) 1
(609423,1) 1
(324590,1) 1
(499282,1) 1
(175040,1) 1
(814278,1) 1
(794549,1) 1
(751128,1) 1
(381988,1) 1
(259962,1) 1
(628934,1) 1
(734074,1) 1
(292041,1) 1
(970910,1) 1
(704013,1) 1
(597029,1) 1
(521164,1) 1
(245618,1) 1
(803746,1) 1
(638559,1) 1
(694431,1) 1
(41716,1) 1
(604113,1) 1
(793807,1) 1
(842609,1) 1
(471609,1) 1
(175098,1) 1
(174322,1) 1
(397624,1) 1
(782228,1) 1
(575783,1) 1
(270603,1) 1
(936555,1) 1
(975910,1) 1
(599074,1) 1
(733167,1) 1
(105265,1) 1
(311453,1) 1
(986683,1) 1
(892887,1) 1
(488022,1) 1
(296896,1) 1
(840480,1) 1
(959988,1) 1
(746464,1) 1
(820720,1) 1
(604194,1) 1
(15172,1) 1
(426349,1) 1
(213555,1) 1
(972232,1) 1
(388509,1) 1
(230541,1) 1
(869138,1) 1
(74298,1) 1
(860502,1) 1
(411387,1) 1
(590697,1) 1
(277718,1) 1
(257630,1) 1
(714892,1) 1
(745048,1) 1
(105336,1) 1
(477568,1) 1
(367465,1) 1
(610660,1) 1
(662311,1) 1
(115775,1) 1
(965852,1) 1
(740308,1) 1
(634026,1) 1
(729903,1) 1
(558751,1) 1
(58175,1) 1
(245852,1) 1
(860362,1) 1
(717890,1) 1
(657334,1) 1
(374127,1) 1
(274603,1) 1
(641686,1) 1
(734457,1) 1
(554950,1) 1
(396342,1) 1
(524306,1) 1
(267754,1) 1
(782971,1) 1
(505085,1) 1
(197779,1) 1
(378764,1) 1
(188537,1) 1
(72173,1) 1
(9202,1) 1
(486137,1) 1
(915570,1) 1
(692212,1) 1
(490033,1) 1
(565843,1) 1
(193489,1) 1
(478138,1) 1
(796751,1) 1
(459215,1) 1
(85390,1) 1
(21433,1) 1
(301097,1) 1
(658780,1) 1
(501196,1) 1
(418944,1) 1
(285456,1) 1
(548366,1) 1
(463391,1) 1
(25762,1) 1
(349008,1) 1
(83162,1) 1
(597199,1) 1
(781146,1) 1
(731469,1) 1
(211926,1) 1
(174634,1) 1
(773902,1) 1
(230801,1) 1
(548159,1) 1
(86016,1) 1
(583470,1) 1
(889440,1) 1
(467972,1) 1
(415895,1) 1
(572398,1) 1
(504761,1) 1
(604375,1) 1
(565473,1) 1
(136598,1) 1
(863325,1) 1
(786122,1) 1
(531096,1) 1
(877077,1) 1
(273964,1) 1
(748900,1) 1
(530388,1) 1
(155725,1) 1
(436469,1) 1
(703405,1) 1
(553453,1) 1
(291868,1) 1
(52714,1) 1
(48173,1) 1
(638749,1) 1
(413587,1) 1
(975207,1) 1
(515692,1) 1
(860907,1) 1
(744674,1) 1
(859449,1) 1
(126438,1) 1
(95374,1) 1
(466965,1) 1
(984408,1) 1
(319360,1) 1
(832204,1) 1
(19415,1) 1
(42056,1) 1
(495814,1) 1
(623675,1) 1
(619290,1) 1
(931806,1) 1
(140795,1) 1
(771184,1) 1
(120172,1) 1
(986243,1) 1
(464866,1) 1
(719709,1) 1
(697119,1) 1
(125334,1) 1
(414453,1) 1
(290490,1) 1
(691127,1) 1
(384017,1) 1
(814917,1) 1
(922048,1) 1
(233301,1) 1
(826090,1) 1
(869811,1) 1
(103180,1) 1
(551790,1) 1
(908506,1) 1
(723814,1) 1
(677542,1) 1
(228054,1) 1
(337909,1) 1
(628190,1) 1
(85971,1) 1
(783267,1) 1
(127098,1) 1
(709364,1) 1
(811401,1) 1
(761143,1) 1
(642144,1) 1
(919460,1) 1
(158237,1) 1
(813307,1) 1
(173277,1) 1
(323831,1) 1
(576741,1) 1
(301289,1) 1
(362368,1) 1
(474916,1) 1
(355586,1) 1
(73460,1) 1
(680002,1) 1
(74585,1) 1
(332222,1) 1
(222805,1) 1
(658003,1) 1
(971377,1) 1
(16239,1) 1
(126443,1) 1
(141407,1) 1
(432982,1) 1
(766247,1) 1
(437816,1) 1
(744484,1) 1
(634104,1) 1
(507674,1) 1
(104015,1) 1
(92244,1) 1
(192867,1) 1
(615384,1) 1
(237802,1) 1
(600542,1) 1
(828827,1) 1
(206332,1) 1
(849242,1) 1
(308076,1) 1
(209398,1) 1
(605570,1) 1
(483097,1) 1
(653645,1) 1
(194406,1) 1
(714166,1) 1
(632755,1) 1
(704808,1) 1
(439184,1) 1
(267738,1) 1
(471055,1) 1
(870539,1) 1
(864143,1) 1
(930751,1) 1
(82597,1) 1
(903651,1) 1
(652875,1) 1
(861623,1) 1
(535611,1) 1
(187311,1) 1
(988852,1) 1
(809584,1) 1
(569429,1) 1
(688575,1) 1
(503851,1) 1
(207281,1) 1
(293789,1) 1
(341757,1) 1
(860098,1) 1
(66249,1) 1
(672617,1) 1
(72866,1) 1
(365530,1) 1
(12798,1) 1
(168001,1) 1
(65274,1) 1
(512407,1) 1
(881621,1) 1
(791021,1) 1
(666409,1) 1
(854333,1) 1
(767108,1) 1
(75690,1) 1
(488478,1) 1
(730431,1) 1
(73167,1) 1
(400338,1) 1
(720714,1) 1
(949182,1) 1
(989664,1) 1
(849181,1) 1
(252146,1) 1
(945476,1) 1
(410754,1) 1
(289021,1) 1
(528601,1) 1
(344931,1) 1
(397463,1) 1
(177605,1) 1
(49440,1) 1
(367597,1) 1
(246510,1) 1
(54220,1) 1
(407417,1) 1
(810508,1) 1
(485214,1) 1
(736776,1) 1
(447592,1) 1
(796069,1) 1
(804089,1) 1
(194989,1) 1
(34301,1) 1
(720084,1) 1
(604769,1) 1
(454736,1) 1
(671414,1) 1
(521391,1) 1
(35810,1) 1
(498938,1) 1
(654514,1) 1
(200517,1) 1
(31321,1) 1
(332717,1) 1
(211772,1) 1
(584078,1) 1
(686252,1) 1
(531972,1) 1
(298851,1) 1
(681080,1) 1
(608558,1) 1
(424584,1) 1
(355325,1) 1
(139984,1) 1
(365436,1) 1
(397426,1) 1
(792439,1) 1
(736545,1) 1
(948088,1) 1
(730288,1) 1
(103654,1) 1
(30959,1) 1
(103564,1) 1
(501258,1) 1
(492098,1) 1
(209285,1) 1
(190351,1) 1
(12286,1) 1
(220376,1) 1
(77,1) 1
(959697,1) 1
(851427,1) 1
(678402,1) 1
(768213,1) 1
(800494,1) 1
(795602,1) 1
(377008,1) 1
(630192,1) 1
(180732,1) 1
(599819,1) 1
(628174,1) 1
(698980,1) 1
(426985,1) 1
(457817,1) 1
(233201,1) 1
(247871,1) 1
(262202,1) 1
(257638,1) 1
(865318,1) 1
(997644,1) 1
(969934,1) 1
(792954,1) 1
(795524,1) 1
(84163,1) 1
(333091,1) 1
(601607,1) 1
(503567,1) 1
(765591,1) 1
(355370,1) 1
(93727,1) 1
(594372,1) 1
(488574,1) 1
(180479,1) 1
(314468,1) 1
(308411,1) 1
(384837,1) 1
(370650,1) 1
(505401,1) 1
(160740,1) 1
(511335,1) 1
(439412,1) 1
(974071,1) 1
(244080,1) 1
(639175,1) 1
(924107,1) 1
(824051,1) 1
(266185,1) 1
(723981,1) 1
(945258,1) 1
(226759,1) 1
(552283,1) 1
(156828,1) 1
(786290,1) 1
(785537,1) 1
(631366,1) 1
(625112,1) 1
(507747,1) 1
(331417,1) 1
(567594,1) 1
(166614,1) 1
(419986,1) 1
(920420,1) 1
(446705,1) 1
(832,1) 1
(244757,1) 1
(134757,1) 1
(991113,1) 1
(358737,1) 1
(439613,1) 1
(391532,1) 1
(963561,1) 1
(158891,1) 1
(432443,1) 1
(952404,1) 1
(333054,1) 1
(179758,1) 1
(153465,1) 1
(421979,1) 1
(781623,1) 1
(192989,1) 1
(436950,1) 1
(644503,1) 1
(491673,1) 1
(762578,1) 1
(603229,1) 1
(556506,1) 1
(566051,1) 1
(516036,1) 1
(261871,1) 1
(839747,1) 1
(38529,1) 1
(937615,1) 1
(682059,1) 1
(454239,1) 1
(584722,1) 1
(270906,1) 1
(454412,1) 1
(247816,1) 1
(159799,1) 1
(571224,1) 1
(895026,1) 1
(314523,1) 1
(444368,1) 1
(601089,1) 1
(523831,1) 1
(399761,1) 1
(584862,1) 1
(745538,1) 1
(603588,1) 1
(281355,1) 1
(458456,1) 1
(143697,1) 1
(379741,1) 1
(666101,1) 1
(226823,1) 1
(31787,1) 1
(384707,1) 1
(673680,1) 1
(377986,1) 1
(237793,1) 1
(134573,1) 1
(341085,1) 1
(396866,1) 1
(5028,1) 1
(501020,1) 1
(229096,1) 1
(582058,1) 1
(769112,1) 1
(510519,1) 1
(894166,1) 1
(568142,1) 1
(190109,1) 1
(141306,1) 1
(140852,1) 1
(641395,1) 1
(662973,1) 1
(94123,1) 1
(836492,1) 1
(418674,1) 1
(186445,1) 1
(857394,1) 1
(364174,1) 1
(684187,1) 1
(365618,1) 1
(147393,1) 1
(773356,1) 1
(376406,1) 1
(160115,1) 1
(752525,1) 1
(612823,1) 1
(770963,1) 1
(822219,1) 1
(731679,1) 1
(493170,1) 1
